Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/02/2012,02:00,N,HB_WEST,20.52
01/02/2012,02:00,N,LZ_AEN,20.62
01/02/2012,02:00,N,LZ_CPS,20.62
01/02/2012,02:00,N,LZ_HOUSTON,20.62
01/02/2012,02:00,N,LZ_LCRA,20.62
01/02/2012,02:00,N,LZ_NORTH,20.63
01/02/2012,02:00,N,LZ_RAYBN,20.63
01/02/2012,02:00,N,LZ_SOUTH,20.63
01/02/2012,02:00,N,LZ_WEST,23.53
01/02/2012,03:00,N,HB_BUSAVG,20.22
01/02/2012,03:00,N,HB_HOUSTON,20.22
01/02/2012,03:00,N,HB_HUBAVG,20.2
01/02/2012,03:00,N,HB_NORTH,20.23
01/02/2012,03:00,N,HB_SOUTH,20.21
01/02/2012,03:00,N,HB_WEST,20.13
01/02/2012,03:00,N,LZ_AEN,20.22
01/02/2012,03:00,N,LZ_CPS,20.23
01/02/2012,03:00,N,LZ_HOUSTON,20.22
01/02/2012,03:00,N,LZ_LCRA,20.22
01/02/2012,03:00,N,LZ_NORTH,20.23
01/02/2012,03:00,N,LZ_RAYBN,20.23
01/02/2012,03:00,N,LZ_SOUTH,20.23
01/02/2012,03:00,N,LZ_WEST,23.14
01/02/2012,04:00,N,HB_BUSAVG,20.62
01/02/2012,04:00,N,HB_HOUSTON,20.63
01/02/2012,04:00,N,HB_HUBAVG,20.61
01/02/2012,04:00,N,HB_NORTH,20.64
01/02/2012,04:00,N,HB_SOUTH,20.62
01/02/2012,04:00,N,HB_WEST,20.54
01/02/2012,04:00,N,LZ_AEN,20.63
01/02/2012,04:00,N,LZ_CPS,20.63
01/02/2012,04:00,N,LZ_HOUSTON,20.63
01/02/2012,04:00,N,LZ_LCRA,20.63
01/02/2012,04:00,N,LZ_NORTH,20.64
01/02/2012,04:00,N,LZ_RAYBN,20.64
01/02/2012,04:00,N,LZ_SOUTH,20.64
01/02/2012,04:00,N,LZ_WEST,23.54
01/02/2012,05:00,N,HB_BUSAVG,21.01
01/02/2012,05:00,N,HB_HOUSTON,21.01
01/02/2012,05:00,N,HB_HUBAVG,20.98
01/02/2012,05:00,N,HB_NORTH,21.03
01/02/2012,05:00,N,HB_SOUTH,21
01/02/2012,05:00,N,HB_WEST,20.87
01/02/2012,05:00,N,LZ_AEN,21.03
01/02/2012,05:00,N,LZ_CPS,21.04
01/02/2012,05:00,N,LZ_HOUSTON,21.01
01/02/2012,05:00,N,LZ_LCRA,21
01/02/2012,05:00,N,LZ_NORTH,21.03
01/02/2012,05:00,N,LZ_RAYBN,21.03
01/02/2012,05:00,N,LZ_SOUTH,21.03
01/02/2012,05:00,N,LZ_WEST,24.99
01/02/2012,06:00,N,HB_BUSAVG,21.79
01/02/2012,06:00,N,HB_HOUSTON,21.8
01/02/2012,06:00,N,HB_HUBAVG,21.76
01/02/2012,06:00,N,HB_NORTH,21.83
01/02/2012,06:00,N,HB_SOUTH,21.76
01/02/2012,06:00,N,HB_WEST,21.62
01/02/2012,06:00,N,LZ_AEN,21.85
01/02/2012,06:00,N,LZ_CPS,21.87
01/02/2012,06:00,N,LZ_HOUSTON,21.8
01/02/2012,06:00,N,LZ_LCRA,21.82
01/02/2012,06:00,N,LZ_NORTH,21.83
01/02/2012,06:00,N,LZ_RAYBN,21.83
01/02/2012,06:00,N,LZ_SOUTH,21.71
01/02/2012,06:00,N,LZ_WEST,26.95
01/02/2012,07:00,N,HB_BUSAVG,24.81
01/02/2012,07:00,N,HB_HOUSTON,24.59
01/02/2012,07:00,N,HB_HUBAVG,24.8
01/02/2012,07:00,N,HB_NORTH,25
01/02/2012,07:00,N,HB_SOUTH,24.17
01/02/2012,07:00,N,HB_WEST,25.42
01/02/2012,07:00,N,LZ_AEN,24.6
01/02/2012,07:00,N,LZ_CPS,24.48
01/02/2012,07:00,N,LZ_HOUSTON,24.58
01/02/2012,07:00,N,LZ_LCRA,24.51
01/02/2012,07:00,N,LZ_NORTH,25.01
01/02/2012,07:00,N,LZ_RAYBN,25.03
01/02/2012,07:00,N,LZ_SOUTH,23.57
01/02/2012,07:00,N,LZ_WEST,31.34
01/02/2012,08:00,N,HB_BUSAVG,27.57
01/02/2012,08:00,N,HB_HOUSTON,27.41
01/02/2012,08:00,N,HB_HUBAVG,27.55
01/02/2012,08:00,N,HB_NORTH,27.71
01/02/2012,08:00,N,HB_SOUTH,27.07
01/02/2012,08:00,N,HB_WEST,27.98
01/02/2012,08:00,N,LZ_AEN,27.49
01/02/2012,08:00,N,LZ_CPS,27.48
01/02/2012,08:00,N,LZ_HOUSTON,27.4
01/02/2012,08:00,N,LZ_LCRA,27.45
01/02/2012,08:00,N,LZ_NORTH,27.72
01/02/2012,08:00,N,LZ_RAYBN,27.73
01/02/2012,08:00,N,LZ_SOUTH,26.49
01/02/2012,08:00,N,LZ_WEST,33.34
01/02/2012,09:00,N,HB_BUSAVG,27.97
01/02/2012,09:00,N,HB_HOUSTON,27.82
01/02/2012,09:00,N,HB_HUBAVG,27.91
01/02/2012,09:00,N,HB_NORTH,28.17
01/02/2012,09:00,N,HB_SOUTH,27.45
01/02/2012,09:00,N,HB_WEST,28.14
01/02/2012,09:00,N,LZ_AEN,27.99
01/02/2012,09:00,N,LZ_CPS,28.02
01/02/2012,09:00,N,LZ_HOUSTON,27.83
01/02/2012,09:00,N,LZ_LCRA,27.96
