SEQUENCE_NUMBER,CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_FUEL_TYPE,CAMD_LATITUDE,CAMD_LONGITUDE,CAMD_STATUS,CAMD_STATUS_DATE,CAMD_RETIRE_YEAR,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,EIA_NAMEPLATE_CAPACITY,EIA_BOILER_ID,EIA_UNIT_TYPE,EIA_FUEL_TYPE,EIA_LATITUDE,EIA_LONGITUDE,EIA_RETIRE_YEAR,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
4573.0,TX,Hays Energy Facility,55144,STK2,U2,300.0,Pipeline Natural Gas,29.7806,-97.9894,OPR,2001-05-26T00:00:00,0,STK2,U2,TX,Hays Energy Project,55144.0,U2,241.7,HRSG2,CS,NG,29.7806,-97.9894,0.0,0.0,55144.0,2,2,U2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4574.0,TX,Hays Energy Facility,55144,STK3,U3,300.0,Pipeline Natural Gas,29.7806,-97.9894,OPR,2001-07-01T00:00:00,0,STK3,U3,TX,Hays Energy Project,55144.0,U3,252.8,HRSG3,CS,NG,29.7806,-97.9894,0.0,0.0,55144.0,3,3,U3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4575.0,TX,Hays Energy Facility,55144,STK4,U4,300.0,Pipeline Natural Gas,29.7806,-97.9894,OPR,2001-07-01T00:00:00,0,STK4,U4,TX,Hays Energy Project,55144.0,U4,252.8,HRSG4,CS,NG,29.7806,-97.9894,0.0,0.0,55144.0,4,4,U4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4593.0,TX,Guadalupe Generating Station,55153,CTG-1,CTG1,184.6,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-1,CTG1,TX,Guadalupe Generating Station,55153.0,CTG1,171.1,,CT,NG,29.6244,-98.1419,0.0,0.0,55153.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4594.0,TX,Guadalupe Generating Station,55153,CTG-1,STG1,201.9,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-1,STG1,TX,Guadalupe Generating Station,55153.0,STG1,201.9,HRSG1,CA,NG,29.6244,-98.1419,0.0,0.0,55153.0,1,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4595.0,TX,Guadalupe Generating Station,55153,CTG-2,CTG2,184.6,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-2,CTG2,TX,Guadalupe Generating Station,55153.0,CTG2,171.1,,CT,NG,29.6244,-98.1419,0.0,0.0,55153.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4596.0,TX,Guadalupe Generating Station,55153,CTG-2,STG1,201.9,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-2,STG1,TX,Guadalupe Generating Station,55153.0,STG1,201.9,HRSG2,CA,NG,29.6244,-98.1419,0.0,0.0,55153.0,2,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4597.0,TX,Guadalupe Generating Station,55153,CTG-3,CTG3,184.6,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-3,CTG3,TX,Guadalupe Generating Station,55153.0,CTG3,171.1,,CT,NG,29.6244,-98.1419,0.0,0.0,55153.0,,,CTG3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4598.0,TX,Guadalupe Generating Station,55153,CTG-3,STG2,201.9,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-3,STG2,TX,Guadalupe Generating Station,55153.0,STG2,201.9,HRSG3,CA,NG,29.6244,-98.1419,0.0,0.0,55153.0,3,2,STG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4599.0,TX,Guadalupe Generating Station,55153,CTG-4,CTG4,184.6,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-4,CTG4,TX,Guadalupe Generating Station,55153.0,CTG4,171.1,,CT,NG,29.6244,-98.1419,0.0,0.0,55153.0,,,CTG4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4600.0,TX,Guadalupe Generating Station,55153,CTG-4,STG2,201.9,Pipeline Natural Gas,29.6237,-98.1395,OPR,2000-12-20T00:00:00,0,CTG-4,STG2,TX,Guadalupe Generating Station,55153.0,STG2,201.9,HRSG4,CA,NG,29.6244,-98.1419,0.0,0.0,55153.0,4,2,STG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4602.0,TX,Lost Pines 1,55154,1,CTA,195.5,Pipeline Natural Gas,30.1478,-97.27,OPR,2001-03-13T00:00:00,0,1,CTA,TX,Lost Pines 1 Power Project,55154.0,CTA,202.5,,CT,NG,30.1478,-97.2714,0.0,0.0,55154.0,,,CTA,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4601.0,TX,Lost Pines 1,55154,1,ST,204.0,Pipeline Natural Gas,30.1478,-97.27,OPR,2001-03-13T00:00:00,0,1,ST,TX,Lost Pines 1 Power Project,55154.0,ST,204.0,1,CA,NG,30.1478,-97.2714,0.0,0.0,55154.0,1,ST,ST,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
4604.0,TX,Lost Pines 1,55154,2,CTB,195.5,Pipeline Natural Gas,30.1478,-97.27,OPR,2001-03-13T00:00:00,0,2,CTB,TX,Lost Pines 1 Power Project,55154.0,CTB,202.5,,CT,NG,30.1478,-97.2714,0.0,0.0,55154.0,,,CTB,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4603.0,TX,Lost Pines 1,55154,2,ST,204.0,Pipeline Natural Gas,30.1478,-97.27,OPR,2001-03-13T00:00:00,0,2,ST,TX,Lost Pines 1 Power Project,55154.0,ST,204.0,2,CA,NG,30.1478,-97.2714,0.0,0.0,55154.0,2,ST,ST,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
4615.0,TX,Bastrop Clean Energy Center,55168,CTG-1A,0001,188.3,Pipeline Natural Gas,30.1458,-97.55,OPR,2002-03-31T00:00:00,0,CTG-1A,0001,TX,Bastrop Energy Center,55168.0,0001,188.2,,CT,NG,30.1458,-97.55,0.0,0.0,55168.0,,,0001,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4616.0,TX,Bastrop Clean Energy Center,55168,CTG-1A,0003,242.3,Pipeline Natural Gas,30.1458,-97.55,OPR,2002-03-31T00:00:00,0,CTG-1A,0003,TX,Bastrop Energy Center,55168.0,0003,242.3,HRSG1A,CA,NG,30.1458,-97.55,0.0,0.0,55168.0,1A,3,0003,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4618.0,TX,Bastrop Clean Energy Center,55168,CTG-1B,0002,188.3,Pipeline Natural Gas,30.1458,-97.55,OPR,2002-01-01T00:00:00,0,CTG-1B,0002,TX,Bastrop Energy Center,55168.0,0002,188.2,,CT,NG,30.1458,-97.55,0.0,0.0,55168.0,,,0002,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4617.0,TX,Bastrop Clean Energy Center,55168,CTG-1B,0003,242.3,Pipeline Natural Gas,30.1458,-97.55,OPR,2002-01-01T00:00:00,0,CTG-1B,0003,TX,Bastrop Energy Center,55168.0,0003,242.3,HRSG1B,CA,NG,30.1458,-97.55,0.0,0.0,55168.0,1B,3,0003,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4624.0,TX,Bosque County Power Plant,55172,GT-1,GT-1,154.0,Pipeline Natural Gas,31.8594,-97.3586,OPR,2000-06-01T00:00:00,0,GT-1,GT-1,TX,Bosque County Peaking,55172.0,GT-1,154.0,,CT,NG,31.8594,-97.3586,0.0,0.0,55172.0,,,GT-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4623.0,TX,Bosque County Power Plant,55172,GT-1,ST-5,250.0,Pipeline Natural Gas,31.8594,-97.3586,OPR,2000-06-01T00:00:00,0,GT-1,ST-5,TX,Bosque County Peaking,55172.0,ST-5,250.0,HRSG1,CA,NG,31.8594,-97.3586,0.0,0.0,55172.0,1,5,ST-5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4625.0,TX,Bosque County Power Plant,55172,GT-2,GT-2,154.0,Pipeline Natural Gas,31.8594,-97.3586,OPR,2000-06-01T00:00:00,0,GT-2,GT-2,TX,Bosque County Peaking,55172.0,GT-2,154.0,,CT,NG,31.8594,-97.3586,0.0,0.0,55172.0,,,GT-2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4626.0,TX,Bosque County Power Plant,55172,GT-2,ST-5,250.0,Pipeline Natural Gas,31.8594,-97.3586,OPR,2000-06-01T00:00:00,0,GT-2,ST-5,TX,Bosque County Peaking,55172.0,ST-5,250.0,HRSG2,CA,NG,31.8594,-97.3586,0.0,0.0,55172.0,2,5,ST-5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4627.0,TX,Bosque County Power Plant,55172,GT-3,GT-3,154.0,Pipeline Natural Gas,31.8594,-97.3586,OPR,2001-01-24T00:00:00,0,GT-3,GT-3,TX,Bosque County Peaking,55172.0,GT-3,154.0,,CT,NG,31.8594,-97.3586,0.0,0.0,55172.0,,,GT-3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4628.0,TX,Bosque County Power Plant,55172,GT-3,ST-4,95.0,Pipeline Natural Gas,31.8594,-97.3586,OPR,2001-01-24T00:00:00,0,GT-3,ST-4,TX,Bosque County Peaking,55172.0,ST-4,95.0,HRSG3,CA,NG,31.8594,-97.3586,0.0,0.0,55172.0,3,4,ST-4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4638.0,TX,Eastman Cogeneration Facility,55176,1,GEN1,167.0,Pipeline Natural Gas,32.4472,-94.6917,OPR,2001-04-20T00:00:00,0,1,GEN1,TX,Eastman Cogeneration Facility,55176.0,GEN1,170.0,,CT,NG,32.4481,-94.6903,0.0,0.0,55176.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4637.0,TX,Eastman Cogeneration Facility,55176,1,GEN3,127.0,Pipeline Natural Gas,32.4472,-94.6917,OPR,2001-04-20T00:00:00,0,1,GEN3,TX,Eastman Cogeneration Facility,55176.0,GEN3,127.7,HRSG 1,CA,NG,32.4481,-94.6903,0.0,0.0,55176.0,1,3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4639.0,TX,Eastman Cogeneration Facility,55176,2,GEN2,167.0,Pipeline Natural Gas,32.4472,-94.6917,OPR,2001-07-26T00:00:00,0,2,GEN2,TX,Eastman Cogeneration Facility,55176.0,GEN2,170.0,,CT,NG,32.4481,-94.6903,0.0,0.0,55176.0,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4640.0,TX,Eastman Cogeneration Facility,55176,2,GEN3,127.0,Pipeline Natural Gas,32.4472,-94.6917,OPR,2001-07-26T00:00:00,0,2,GEN3,TX,Eastman Cogeneration Facility,55176.0,GEN3,127.7,HRSG 2,CA,NG,32.4481,-94.6903,0.0,0.0,55176.0,2,3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4659.0,TX,Channelview Cogeneration Facility,55187,CHV1,GT1,192.1,Pipeline Natural Gas,29.8356,-95.1242,OPR,2002-03-20T00:00:00,0,CHV1,GT1,TX,Channelview Cogeneration Plant,55187.0,GT1,192.1,,CT,NG,29.836952,-95.121744,0.0,0.0,55187.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4660.0,TX,Channelview Cogeneration Facility,55187,CHV1,ST1,149.9,Pipeline Natural Gas,29.8356,-95.1242,OPR,2002-03-20T00:00:00,0,CHV1,ST1,TX,Channelview Cogeneration Plant,55187.0,ST1,149.9,HRSG1,CA,NG,29.836952,-95.121744,0.0,0.0,55187.0,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4662.0,TX,Channelview Cogeneration Facility,55187,CHV2,GT2,192.1,Pipeline Natural Gas,29.8356,-95.1242,OPR,2002-02-20T00:00:00,0,CHV2,GT2,TX,Channelview Cogeneration Plant,55187.0,GT2,192.1,,CT,NG,29.836952,-95.121744,0.0,0.0,55187.0,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4661.0,TX,Channelview Cogeneration Facility,55187,CHV2,ST1,149.9,Pipeline Natural Gas,29.8356,-95.1242,OPR,2002-02-20T00:00:00,0,CHV2,ST1,TX,Channelview Cogeneration Plant,55187.0,ST1,149.9,HRSG2,CA,NG,29.836952,-95.121744,0.0,0.0,55187.0,2,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4663.0,TX,Channelview Cogeneration Facility,55187,CHV3,GT3,192.1,Pipeline Natural Gas,29.8356,-95.1242,OPR,2001-11-01T00:00:00,0,CHV3,GT3,TX,Channelview Cogeneration Plant,55187.0,GT3,192.1,,CT,NG,29.836952,-95.121744,0.0,0.0,55187.0,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4664.0,TX,Channelview Cogeneration Facility,55187,CHV3,ST1,149.9,Pipeline Natural Gas,29.8356,-95.1242,OPR,2001-11-01T00:00:00,0,CHV3,ST1,TX,Channelview Cogeneration Plant,55187.0,ST1,149.9,HRSG3,CA,NG,29.836952,-95.121744,0.0,0.0,55187.0,3,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4666.0,TX,Channelview Cogeneration Facility,55187,CHV4,GT4,192.1,Pipeline Natural Gas,29.8356,-95.1242,OPR,2001-07-27T00:00:00,0,CHV4,GT4,TX,Channelview Cogeneration Plant,55187.0,GT4,192.1,,CT,NG,29.836952,-95.121744,0.0,0.0,55187.0,,,GT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4665.0,TX,Channelview Cogeneration Facility,55187,CHV4,ST1,149.9,Pipeline Natural Gas,29.8356,-95.1242,OPR,2001-07-27T00:00:00,0,CHV4,ST1,TX,Channelview Cogeneration Plant,55187.0,ST1,149.9,HRSG4,CA,NG,29.836952,-95.121744,0.0,0.0,55187.0,4,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4716.0,TX,Corpus Christi Energy Center,55206,CU1,CT1,190.0,Pipeline Natural Gas,27.8139,-97.4283,OPR,2001-10-01T00:00:00,0,CU1,CT1,TX,Corpus Christi Energy Center,55206.0,CT1,198.9,,CT,NG,27.8139,-97.4283,0.0,0.0,55206.0,,,CT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4717.0,TX,Corpus Christi Energy Center,55206,CU1,ST1,195.5,Pipeline Natural Gas,27.8139,-97.4283,OPR,2001-10-01T00:00:00,0,CU1,ST1,TX,Corpus Christi Energy Center,55206.0,ST1,195.5,HRSG1,CA,NG,27.8139,-97.4283,0.0,0.0,55206.0,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4718.0,TX,Corpus Christi Energy Center,55206,CU2,CT2,190.0,Pipeline Natural Gas,27.8139,-97.4283,OPR,2001-10-01T00:00:00,0,CU2,CT2,TX,Corpus Christi Energy Center,55206.0,CT2,198.9,,CT,NG,27.8139,-97.4283,0.0,0.0,55206.0,,,CT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4719.0,TX,Corpus Christi Energy Center,55206,CU2,ST1,195.5,Pipeline Natural Gas,27.8139,-97.4283,OPR,2001-10-01T00:00:00,0,CU2,ST1,TX,Corpus Christi Energy Center,55206.0,ST1,195.5,HRSG2,CA,NG,27.8139,-97.4283,0.0,0.0,55206.0,2,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4726.0,TX,Odessa Ector Generating Station,55215,GT1,CTG1,170.0,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-03-15T00:00:00,0,GT1,CTG1,TX,Odessa-Ector Power Plant,55215.0,CTG1,176.0,,CT,NG,31.8403,-102.3264,0.0,0.0,55215.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4727.0,TX,Odessa Ector Generating Station,55215,GT1,STG1,224.2,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-03-15T00:00:00,0,GT1,STG1,TX,Odessa-Ector Power Plant,55215.0,STG1,224.4,HRSG1,CA,NG,31.8403,-102.3264,0.0,0.0,55215.0,1,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4728.0,TX,Odessa Ector Generating Station,55215,GT2,CTG2,170.0,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-03-22T00:00:00,0,GT2,CTG2,TX,Odessa-Ector Power Plant,55215.0,CTG2,176.0,,CT,NG,31.8403,-102.3264,0.0,0.0,55215.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4729.0,TX,Odessa Ector Generating Station,55215,GT2,STG1,224.2,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-03-22T00:00:00,0,GT2,STG1,TX,Odessa-Ector Power Plant,55215.0,STG1,224.4,HRSG2,CA,NG,31.8403,-102.3264,0.0,0.0,55215.0,2,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4730.0,TX,Odessa Ector Generating Station,55215,GT3,CTG3,170.0,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-04-13T00:00:00,0,GT3,CTG3,TX,Odessa-Ector Power Plant,55215.0,CTG3,176.0,,CT,NG,31.8403,-102.3264,0.0,0.0,55215.0,,,CTG3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4731.0,TX,Odessa Ector Generating Station,55215,GT3,STG2,224.2,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-04-13T00:00:00,0,GT3,STG2,TX,Odessa-Ector Power Plant,55215.0,STG2,224.4,HRSG3,CA,NG,31.8403,-102.3264,0.0,0.0,55215.0,3,2,STG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4732.0,TX,Odessa Ector Generating Station,55215,GT4,CTG4,170.0,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-05-14T00:00:00,0,GT4,CTG4,TX,Odessa-Ector Power Plant,55215.0,CTG4,176.0,,CT,NG,31.8403,-102.3264,0.0,0.0,55215.0,,,CTG4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4733.0,TX,Odessa Ector Generating Station,55215,GT4,STG2,224.2,Pipeline Natural Gas,31.8378,-102.3278,OPR,2001-05-14T00:00:00,0,GT4,STG2,TX,Odessa-Ector Power Plant,55215.0,STG2,224.4,HRSG4,CA,NG,31.8403,-102.3264,0.0,0.0,55215.0,4,2,STG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4774.0,TX,"Ennis Power Company, LLC",55223,GT-1,GT1,285.0,Pipeline Natural Gas,32.3194,-96.6739,OPR,2001-09-22T00:00:00,0,GT-1,GT1,TX,Ennis Power Company LLC,55223.0,GT1,285.0,,CT,NG,32.32,-96.675,0.0,0.0,55223.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4775.0,TX,"Ennis Power Company, LLC",55223,GT-1,ST1,133.0,Pipeline Natural Gas,32.3194,-96.6739,OPR,2001-09-22T00:00:00,0,GT-1,ST1,TX,Ennis Power Company LLC,55223.0,ST1,133.0,HRSG1,CA,NG,32.32,-96.675,0.0,0.0,55223.0,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4789.0,TX,Freestone Power Generation,55226,GT1,GT1,166.7,Pipeline Natural Gas,31.8907,-96.1128,OPR,2002-03-30T00:00:00,0,GT1,GT1,TX,Freestone Energy Center,55226.0,GT1,166.7,,CT,NG,31.8907,-96.1131,0.0,0.0,55226.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4788.0,TX,Freestone Power Generation,55226,GT1,ST3,184.6,Pipeline Natural Gas,31.8907,-96.1128,OPR,2002-03-30T00:00:00,0,GT1,ST3,TX,Freestone Energy Center,55226.0,ST3,184.6,1,CA,NG,31.8907,-96.1131,0.0,0.0,55226.0,1,3,ST3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
